6.254692325038575546e-04,6.305634132779825828e-04,6.354117434541554487e-04,6.400286076627638085e-04,6.444287040203197474e-04,6.486260579831098702e-04,6.526328341849229556e-04,6.564625441639214062e-04,6.601248134583297730e-04,6.636299869984671126e-04,6.669862808457484044e-04,6.702019519379007282e-04,6.732848528404511597e-04,6.762423757918007480e-04,6.790808968810870677e-04,6.818065257896688269e-04,6.844259831070256990e-04,6.869429323157027860e-04,6.893639843432723853e-04,6.916927923276594732e-04,6.939350147551139221e-04,6.960935579989288059e-04,6.981729988039010737e-04,7.001767600603673453e-04,7.021086204742122729e-04,7.039707689818486269e-04,7.057672181476990630e-04,7.075002312851813406e-04,7.091727001529244540e-04,7.107871958699093183e-04,7.123461160826708057e-04,7.138518078428465925e-04,7.153064421958708202e-04,7.167119607780054157e-04,7.180704284172967702e-04,7.193836447151585184e-04,7.206530083650108595e-04,7.218811204173897732e-04,7.230686161197241377e-04,7.242175393180590517e-04,7.253299180827086322e-04,7.264060072563202977e-04,7.274482589079019589e-04,7.284568066271016398e-04,7.294336603146235436e-04,7.303798211969248812e-04,7.312959488345116901e-04,7.321838497049920971e-04,7.330441468064116152e-04,7.338781903211246196e-04,7.346872133099546960e-04
6.216757279288677093e-04,6.265936990107480974e-04,6.312696633037197334e-04,6.357178802735218796e-04,6.399529251365652840e-04,6.439887028815108761e-04,6.478372766091562186e-04,6.515120504381717928e-04,6.550225524132406978e-04,6.583790276111791372e-04,6.615896036065607548e-04,6.646624386225587384e-04,6.676053093454510992e-04,6.704255234662940665e-04,6.731293802683478017e-04,6.757229127378337925e-04,6.782127771771352329e-04,6.806025580417475636e-04,6.828988069792034377e-04,6.851051036031725709e-04,6.872270567562788202e-04,6.892675046516177212e-04,6.912309718133087880e-04,6.931208258034622649e-04,6.949407879347103273e-04,6.966930040256352590e-04,6.983814344929594950e-04,7.000082954749646015e-04,7.015764348763131077e-04,7.030883771501411292e-04,7.045464872297638181e-04,7.059530593264296688e-04,7.073102320952926944e-04,7.086199058566181909e-04,7.098841108894322210e-04,7.111046093179820837e-04,7.122827704059871146e-04,7.134211484685110301e-04,7.145203655702938271e-04,7.155824265604134905e-04,7.166093275788728775e-04,7.176012966251801503e-04,7.185607502880613125e-04,7.194878034251376078e-04,7.203844309960800996e-04,7.212516129277953339e-04,7.220899757040336042e-04,7.229013097380682790e-04,7.236862088888262358e-04,7.244460035335169128e-04,7.251819006830659796e-04
6.220954928076727342e-04,6.269790868097743775e-04,6.316214998260997419e-04,6.360369770954841465e-04,6.402400417731700290e-04,6.442445766482475782e-04,6.480626081017733936e-04,6.517075083299211924e-04,6.551887865547257727e-04,6.585166574595657882e-04,6.616992149901684307e-04,6.647446103601576967e-04,6.676605897479833459e-04,6.704544540848875449e-04,6.731324758771409754e-04,6.757006866021692155e-04,6.781657191499298153e-04,6.805311524924061335e-04,6.828035249409505729e-04,6.849863948113358095e-04,6.870853701179636605e-04,6.891032714467183393e-04,6.910446239497556112e-04,6.929127800226592658e-04,6.947114462910520573e-04,6.964427711708084424e-04,6.981106991824810593e-04,6.997174448474196250e-04,7.012658403953613354e-04,7.027584086292271853e-04,7.041975031997567587e-04,7.055854167815028659e-04,7.069242715725780613e-04,7.082159685354839050e-04,7.094625299625891175e-04,7.106657063264808921e-04,7.118268647136592221e-04,7.129485532039315891e-04,7.140313892036601398e-04,7.150773661026873888e-04,7.160884788050352577e-04,7.170649510777039014e-04,7.180091915457141073e-04,7.189213076297133395e-04,7.198032746886665403e-04,7.206560584625907456e-04,7.214802903696831970e-04,7.222777462435078615e-04,7.230490215687072376e-04,7.237954410670428655e-04,7.245182090327598017e-04
6.199095642257436856e-04,6.247486323827738074e-04,6.293482803860742276e-04,6.337226772082536416e-04,6.378862691167851151e-04,6.418528583052578607e-04,6.456344052690741239e-04,6.492442128716252678e-04,6.526917441093329098e-04,6.559871523298393004e-04,6.591384788050237090e-04,6.621538300106094652e-04,6.650408959909695581e-04,6.678069392158899123e-04,6.704581934763571924e-04,6.730006433417244985e-04,6.754408930051969406e-04,6.777824742033511027e-04,6.800319013427007751e-04,6.821926876594743699e-04,6.842704229212950504e-04,6.862678918249116161e-04,6.881895889348571202e-04,6.900388401747813323e-04,6.918193293618127640e-04,6.935331836653516741e-04,6.951843225522606751e-04,6.967749321489160458e-04,6.983078361278488230e-04,6.997855289769278758e-04,7.012103490993135471e-04,7.025845678186935610e-04,7.039102971313098735e-04,7.051894077246137829e-04,7.064239161972065036e-04,7.076155519751929635e-04,7.087656719419548577e-04,7.098768045933094226e-04,7.109495546387223190e-04,7.119859049601901663e-04,7.129878416021842059e-04,7.139555681946832023e-04,7.148914828455821442e-04,7.157956830905454725e-04,7.166701294741288815e-04,7.175157815868301453e-04,7.183332580291464792e-04,7.191243269061495247e-04,7.198895727796436259e-04,7.206303105961298604e-04,7.213477379957328878e-04
6.339956995987294699e-04,6.390257642080428638e-04,6.438121493089140907e-04,6.483692517033747080e-04,6.527117302928730960e-04,6.568535819726480183e-04,6.608069557422139965e-04,6.645853035228740241e-04,6.681982424641590493e-04,6.716560669204206697e-04,6.749669320263618384e-04,6.781390765927585232e-04,6.811802962619856270e-04,6.840979437595000670e-04,6.868983531797409007e-04,6.895875981046870572e-04,6.921723596346176718e-04,6.946562477655265043e-04,6.970458425100073754e-04,6.993447215877177103e-04,7.015585430112047070e-04,7.036901473400089882e-04,7.057440859015470629e-04,7.077237355673548017e-04,7.096328375604875165e-04,7.114735577386233079e-04,7.132498685367867630e-04,7.149639924412310756e-04,7.166188107268264135e-04,7.182168398177949872e-04,7.197604668933198571e-04,7.212519959320278298e-04,7.226935782231880268e-04,7.240871116843071963e-04,7.254346611600993866e-04,7.267379675897820378e-04,7.279984315022923307e-04,7.292186019075006312e-04,7.303991150935107424e-04,7.315419756200366302e-04,7.326492012744629558e-04,7.337210079135804940e-04,7.347598289705551539e-04,7.357657850818872906e-04,7.367408464746174473e-04,7.376860044785000202e-04,7.386018959329235245e-04,7.394903078801798833e-04,7.403518497821315845e-04,7.411878505129629313e-04,7.419995300501714200e-04
6.333191754577958878e-04,6.383026414817475919e-04,6.430419874078542770e-04,6.475516896230068195e-04,6.518464526916577934e-04,6.559403210599787717e-04,6.598454866318687485e-04,6.635754473342876832e-04,6.671398626003990657e-04,6.705490509670828693e-04,6.738111882847923426e-04,6.769345526677203115e-04,6.799269692961240185e-04,6.827958175286831348e-04,6.855474407819249581e-04,6.881879500907337778e-04,6.907240276301652819e-04,6.931593162606878265e-04,6.955004053700464955e-04,6.977508826922357299e-04,6.999164288663101662e-04,7.019998863757766216e-04,7.040058208716091365e-04,7.059376221487724014e-04,7.077990417462846559e-04,7.095922431284381639e-04,7.113212160694613699e-04,7.129881839764004234e-04,7.145960406057471313e-04,7.161473027976475100e-04,7.176443592676082055e-04,7.190895253541716367e-04,7.204849514137632790e-04,7.218325420024029708e-04,7.231343670474777580e-04,7.243921670669183771e-04,7.256073457890944815e-04,7.267824612692771503e-04,7.279181403589103996e-04,7.290163948943679390e-04,7.300792488517805594e-04,7.311069107348005386e-04,7.321018140202376935e-04,7.330640909974737301e-04,7.339956942931614645e-04,7.348976317448829496e-04,7.357705333669128760e-04,7.366161815059702432e-04,7.374351882130300573e-04,7.382288836702399076e-04,7.389984860954796654e-04
6.503815008275968482e-04,6.556465552259352868e-04,6.606611427189450561e-04,6.654400845331892578e-04,6.699983936722980933e-04,6.743504133876110276e-04,6.785085841453260529e-04,6.824866467425639606e-04,6.862944722208022281e-04,6.899425923795696886e-04,6.934393483933242938e-04,6.967932041124682684e-04,7.000121451766474698e-04,7.031036905502175468e-04,7.060743320939589975e-04,7.089303043091017657e-04,7.116784218342813578e-04,7.143224364014270217e-04,7.168690436237423920e-04,7.193219331671166922e-04,7.216868808657393199e-04,7.239668251711756791e-04,7.261664102215562543e-04,7.282891088484246510e-04,7.303387520466008559e-04,7.323175796695828577e-04,7.342296535366708322e-04,7.360772565891734315e-04,7.378633520174248187e-04,7.395905235695987394e-04,7.412612043234162625e-04,7.428777849189010032e-04,7.444424601188962161e-04,7.459571849982491419e-04,7.474240843842933947e-04,7.488449427160061983e-04,7.502212123626735875e-04,7.515554921425997813e-04,7.528484552957919254e-04,7.541021485418727965e-04,7.553186339908433793e-04,7.564981640284739427e-04,7.576432050500213518e-04,7.587539270700232111e-04,7.598323144809779328e-04,7.608794122931873335e-04,7.618958774653667061e-04,7.628835347475979890e-04,7.638430135657064447e-04,7.647756777058320812e-04,7.656827746027644772e-04
6.398521491472791613e-04,6.449461666299287962e-04,6.497940472052078208e-04,6.544103531504928076e-04,6.588098580524316249e-04,6.630066994436128926e-04,6.670131225526316088e-04,6.708426880123647979e-04,6.745051063296949884e-04,6.780107637430977854e-04,6.813678573951680983e-04,6.845847240630465163e-04,6.876692263053244339e-04,6.906287814951747681e-04,6.934697723062213052e-04,6.961983362654636937e-04,6.988212063498366010e-04,7.013420471803904349e-04,7.037674823809521307e-04,7.061011175063737662e-04,7.083486684337650732e-04,7.105130079067280800e-04,7.125987102883394805e-04,7.146091999047005962e-04,7.165482431252920455e-04,7.184180347320481483e-04,7.202225872120042449e-04,7.219641314355077291e-04,7.236455896930098913e-04,7.252695080705879455e-04,7.268382737606014776e-04,7.283542415652704584e-04,7.298195788617675879e-04,7.312361953360950809e-04,7.326061837908625328e-04,7.339313047729587730e-04,7.352129762214190851e-04,7.364537713402913126e-04,7.376543280194552618e-04,7.388166767186205887e-04,7.399428441903195888e-04,7.410330713504926711e-04,7.420897857053029324e-04,7.431131456099781749e-04,7.441051081819981955e-04,7.450666974028706535e-04,7.459985499518218162e-04,7.469024707355892065e-04,7.477790690545937057e-04,7.486296929409786902e-04,7.494555761251441191e-04
6.462292152924688660e-04,6.513912284234041859e-04,6.563053642207560250e-04,6.609863067773456228e-04,6.654489348878194106e-04,6.697074642662674288e-04,6.737742544223180967e-04,6.776629239586349617e-04,6.813832688981674365e-04,6.849457274043107852e-04,6.883585591666095248e-04,6.916301512489766035e-04,6.947684269338889711e-04,6.977808420312175963e-04,7.006738257736384520e-04,7.034535530808594742e-04,7.061268027406049537e-04,7.086972690905071412e-04,7.111716165103475727e-04,7.135534750194799311e-04,7.158485931804238825e-04,7.180598768191923977e-04,7.201919200857109793e-04,7.222481739030854955e-04,7.242324255929254856e-04,7.261468944990898122e-04,7.279956174215296456e-04,7.297808446570515188e-04,7.315055021915768674e-04,7.331721762728711164e-04,7.347832584267965927e-04,7.363411167123088200e-04,7.378479427680561392e-04,7.393056590580806761e-04,7.407163705516295153e-04,7.420818511354367736e-04,7.434035365040374960e-04,7.446840042620809369e-04,7.459239117605024998e-04,7.471252979589990129e-04,7.482901953348190457e-04,7.494188618569954524e-04,7.505137273650383870e-04,7.515749646184472638e-04,7.526045425323133788e-04,7.536034862444056757e-04,7.545724375403474980e-04,7.555132216669358663e-04,7.564264411663488251e-04,7.573134597722115322e-04,7.581755137564937658e-04
6.472706710802028293e-04,6.523933727424272282e-04,6.572696287326772885e-04,6.619140647861360832e-04,6.663415255032914715e-04,6.705661582569800473e-04,6.746002883099909246e-04,6.784574817918235991e-04,6.821474892281524822e-04,6.856807039139262063e-04,6.890653576145187170e-04,6.923097797318315122e-04,6.954218630848326560e-04,6.984090187441705910e-04,7.012776483256389845e-04,7.040338766997815238e-04,7.066844578635903158e-04,7.092330491260049989e-04,7.116862811203275400e-04,7.140477569079210947e-04,7.163231917940329589e-04,7.185154625226350747e-04,7.206291378492961884e-04,7.226676462795626060e-04,7.246347373436479861e-04,7.265326147042733794e-04,7.283652931509990505e-04,7.301349954663316662e-04,7.318446248045958058e-04,7.334967524958288174e-04,7.350937368893100191e-04,7.366379422006114237e-04,7.381315336737943357e-04,7.395764201798592577e-04,7.409746835655380871e-04,7.423280957098146379e-04,7.436380649151249494e-04,7.449071620237689151e-04,7.461360225826984063e-04,7.473266754869090089e-04,7.484811376084793584e-04,7.495996649156981204e-04,7.506846594696075549e-04,7.517362960491390071e-04,7.527565237722155279e-04,7.537463649157308959e-04,7.547064442890594888e-04,7.556385791006301790e-04,7.565433678011789821e-04,7.574221641452917597e-04,7.582761993853680271e-04
