1.835281636557513753e-03,1.852490779210922821e-03,1.869525057454138805e-03,1.886389348168266604e-03,1.903088221803559505e-03,1.919626115634943909e-03,1.936007412965696801e-03,1.952236147384794462e-03,1.968316295872045082e-03,1.984251519087374890e-03,2.000045416922212674e-03,2.015701474404053319e-03,2.031223023187247664e-03,2.046613235970322787e-03,2.061875168393403294e-03,2.077011719778571082e-03,2.092025751843113769e-03,2.106920031256236288e-03,2.121697244518692699e-03,2.136359945794204674e-03,2.150910595010887584e-03,2.165351505248502579e-03,2.179685055316830326e-03,2.193913328534509953e-03,2.208038563636860983e-03,2.222062813881733184e-03,2.235988067504371402e-03,2.249816223639657109e-03,2.263549222054178113e-03,2.277188800420066033e-03,2.290736787178041748e-03,2.304194773888956684e-03,2.317564522839478131e-03,2.330847600671402415e-03,2.344045520733130123e-03,2.357159804393341163e-03,2.370191947057707221e-03,2.383143335774606363e-03,2.396015403524433089e-03,2.408809428169221469e-03,2.421526749331251362e-03,2.434168624091376677e-03,2.446736316994302472e-03,2.459230986309098380e-03,2.471653858268710313e-03,2.484006045209566967e-03,2.496288607301623639e-03,2.508502745430168674e-03,2.520649392477211995e-03,2.532729688163708800e-03,2.544744550404851296e-03,2.556695007071390236e-03,2.568582024972142653e-03,2.580406473256531986e-03,2.592169337552191997e-03,2.603871444819406793e-03,2.615513728054554444e-03,2.627096959221079941e-03,2.638622026927166849e-03,2.650089736916676122e-03,2.661500855617825959e-03,2.672856192254133116e-03,2.684156484465041043e-03,2.695402433126948757e-03,2.706594821252057345e-03,2.717734311023421289e-03,2.728821618018921827e-03,2.739857448980478720e-03,2.750842374183362117e-03,2.761777135229218864e-03,2.772662338712414843e-03,2.783498600175613336e-03,2.794286557111141066e-03,2.805026789146699336e-03,2.815719871991952984e-03,2.826366422784352961e-03,2.836966960327331772e-03,2.847522023325144234e-03,2.858032194148513606e-03,2.868497969248623436e-03,2.878919858719159331e-03,2.889298380234709817e-03,2.899634057639229219e-03,2.909927330169653856e-03,2.920178753964538642e-03,2.930388775000299529e-03,2.940557828601222251e-03,2.950686420039609105e-03,2.960774970429349510e-03,2.970823924671571123e-03,2.980833692250231103e-03,2.990804693334347952e-03,3.000737355713560452e-03,3.010632042169855346e-03,3.020489199188743524e-03,3.030309169685213057e-03,3.040092371817242674e-03,3.049839122277108513e-03,3.059549836898712606e-03,3.069224891930256386e-03,3.078864650009632224e-03
1.831675634021747269e-03,1.848855591074623434e-03,1.865861090157277602e-03,1.882696995401770016e-03,1.899367863257203897e-03,1.915878119644740711e-03,1.932232136390326423e-03,1.948433936855154501e-03,1.964487487751534044e-03,1.980396439571722057e-03,1.996164382739314559e-03,2.011794793387121100e-03,2.027290994802677469e-03,2.042656151630236477e-03,2.057893310476505925e-03,2.073005364689115438e-03,2.087995167774324423e-03,2.102865479523592911e-03,2.117618979783904547e-03,2.132258216832824422e-03,2.146785644644610708e-03,2.161203569555896799e-03,2.175514365303506548e-03,2.189720110253228890e-03,2.203823037383071618e-03,2.217825195363611664e-03,2.231728567555594199e-03,2.245535048022536360e-03,2.259246572103723247e-03,2.272864873110580237e-03,2.286391775218926409e-03,2.299828866108188062e-03,2.313177903880619685e-03,2.326440451059318300e-03,2.339618017605463868e-03,2.352712121455498295e-03,2.365724254246780785e-03,2.378655799878093367e-03,2.391508188147779997e-03,2.404282693465489666e-03,2.416980652208398396e-03,2.429603319243784417e-03,2.442151955537714102e-03,2.454627716879722709e-03,2.467031826165230150e-03,2.479365393793730998e-03,2.491629476715811337e-03,2.503825273823057865e-03,2.515953715623804165e-03,2.528015938723380054e-03,2.540012859721038629e-03,2.551945504349536435e-03,2.563814835632692579e-03,2.575621722469079947e-03,2.587367147290660276e-03,2.599051935555690869e-03,2.610677018129040419e-03,2.622243165054024498e-03,2.633751262759599816e-03,2.645202115969143286e-03,2.656596488785846217e-03,2.667935188412542263e-03,2.679218951375593460e-03,2.690448476968043418e-03,2.701624545457052048e-03,2.712747819010949933e-03,2.723819011058791189e-03,2.734838826395337430e-03,2.745807834153526483e-03,2.756726774907545391e-03,2.767596253017999119e-03,2.778416883444981365e-03,2.789189301662282905e-03,2.799914086433486805e-03,2.810591812233577576e-03,2.821223094428895132e-03,2.831808450814876209e-03,2.842348419577582497e-03,2.852843581050569944e-03,2.863294430909752927e-03,2.873701477982775962e-03,2.884065239096835539e-03,2.894386236740969804e-03,2.904664909104234111e-03,2.914901811678997142e-03,2.925097388864426103e-03,2.935252075264572092e-03,2.945366375645018606e-03,2.955440709642793463e-03,2.965475521380976556e-03,2.975471219163284241e-03,2.985428222876950009e-03,2.995346959455752987e-03,3.005227790089446196e-03,3.015071160777626699e-03,3.024877413811530216e-03,3.034646965910051813e-03,3.044380133800059750e-03,3.054077331963760394e-03,3.063738935496339126e-03,3.073365307322097235e-03
1.840377650865190331e-03,1.857648971086856482e-03,1.874744660780818971e-03,1.891669610778133051e-03,1.908428406190204292e-03,1.925025497968830147e-03,1.941465283323345762e-03,1.957751809236499621e-03,1.973889065546137467e-03,1.989880725092022309e-03,2.005730399567834388e-03,2.021441585860674767e-03,2.037017627080146397e-03,2.052461708285254014e-03,2.067776893811403265e-03,2.082966096071856964e-03,2.098032185738289441e-03,2.112977941120822156e-03,2.127806057418630929e-03,2.142519099901618942e-03,2.157119538194318849e-03,2.171609694078889107e-03,2.185991955171556408e-03,2.200268414678714125e-03,2.214441318701641619e-03,2.228512730131584733e-03,2.242484644984251221e-03,2.256358969651279817e-03,2.270137652179376672e-03,2.283822436747594276e-03,2.297415161101577959e-03,2.310917421750471358e-03,2.324330989513738628e-03,2.337657436705595660e-03,2.350898284134682065e-03,2.364055059602978258e-03,2.377129264973782893e-03,2.390122293247728784e-03,2.403035584205574088e-03,2.415870421222146656e-03,2.428628149100155349e-03,2.441310032084344217e-03,2.453917339563464056e-03,2.466451235788710752e-03,2.478912950936341172e-03,2.491303604799125979e-03,2.503624260938220117e-03,2.515876125821605094e-03,2.528060138182697866e-03,2.540177441227541716e-03,2.552228959149534671e-03,2.564215724028947371e-03,2.576138705934528234e-03,2.587998780489205591e-03,2.599796936383104006e-03,2.611534005634241328e-03,2.623210925214490476e-03,2.634828471475864509e-03,2.646387536430870255e-03,2.657888930592787902e-03,2.669333424366155793e-03,2.680721830059443114e-03,2.692054889264963030e-03,2.703333307666795724e-03,2.714557870063373599e-03,2.725729243385550081e-03,2.736848146767575148e-03,2.747915289789797273e-03,2.758931246062791293e-03,2.769896761707136158e-03,2.780812445379620464e-03,2.791678916216121763e-03,2.802496814664634604e-03,2.813266724033731004e-03,2.823989222702535506e-03,2.834664930479945458e-03,2.845294369248910910e-03,2.855878081118907227e-03,2.866416650981595555e-03,2.876910577941683977e-03,2.887360374912360545e-03,2.897766563065892059e-03,2.908129668173111641e-03,2.918450131589748597e-03,2.928728513626234226e-03,2.938965261655027486e-03,2.949160814021042562e-03,2.959315678061942220e-03,2.969430277863549777e-03,2.979505060089680975e-03,2.989540436291509163e-03,2.999536830043893557e-03,3.009494670872178701e-03,3.019414323743395585e-03,3.029296237364385858e-03,3.039140757207390176e-03,3.048948302792963989e-03,3.058719194008356797e-03,3.068453848503241259e-03,3.078152644002206829e-03,3.087815945819956907e-03
1.838056814268651225e-03,1.855304922674568370e-03,1.872377580177333632e-03,1.889279675935043833e-03,1.906015790312431653e-03,1.922590371996799096e-03,1.939007813338971013e-03,1.955272157157713145e-03,1.971387390356830853e-03,1.987357184424574496e-03,2.003185145563683711e-03,2.018874770312993009e-03,2.034429399146512642e-03,2.049852214714448922e-03,2.065146279458024772e-03,2.080314503768310695e-03,2.095359756397627022e-03,2.110284813858025275e-03,2.125092369772759587e-03,2.139784987392183684e-03,2.154365134226684120e-03,2.168835130832529740e-03,2.183197362868832207e-03,2.197453922130031441e-03,2.211607053094245563e-03,2.225658816738881537e-03,2.239611208570464577e-03,2.253466133283645381e-03,2.267225537219090710e-03,2.280891163789331225e-03,2.294464849104094727e-03,2.307948188980345899e-03,2.321342952798728480e-03,2.334650711062475573e-03,2.347872984578102187e-03,2.361011299451129791e-03,2.374067156009432040e-03,2.387041946763797471e-03,2.399937110099817274e-03,2.412753928500654954e-03,2.425493745294847892e-03,2.438157823723909653e-03,2.450747432548330568e-03,2.463263735335207913e-03,2.475707960200964047e-03,2.488081227148606842e-03,2.500384598138404718e-03,2.512619279562657102e-03,2.524786207826436400e-03,2.536886526465479200e-03,2.548921158103594452e-03,2.560891134776168126e-03,2.572797424751090568e-03,2.584640903696133144e-03,2.596422559006601131e-03,2.608143221308809653e-03,2.619803828193105651e-03,2.631405154489512184e-03,2.642948091084586053e-03,2.654433447998766869e-03,2.665861994917000186e-03,2.677234543264281775e-03,2.688551834389810678e-03,2.699814572380198393e-03,2.711023542031657310e-03,2.722179409286074134e-03,2.733282892657713879e-03,2.744334701347550965e-03,2.755335407943245839e-03,2.766285757651303946e-03,2.777186359230604962e-03,2.788037830870514037e-03,2.798840812203885666e-03,2.809595885891046085e-03,2.820303630081385203e-03,2.830964663622825579e-03,2.841579507646043584e-03,2.852148703613592400e-03,2.862672836316845770e-03,2.873152403694038612e-03,2.883587918302973549e-03,2.893979901308072096e-03,2.904328876566507171e-03,2.914635286413851892e-03,2.924899689967302811e-03,2.935122533642659653e-03,2.945304256281672250e-03,2.955445364072896083e-03,2.965546280568634192e-03,2.975607452067603742e-03,2.985629289643344526e-03,2.995612216393594811e-03,3.005556661215390540e-03,3.015462988219650212e-03,3.025331646338122373e-03,3.035162980445605015e-03,3.044957409301125156e-03,3.054715252393825405e-03,3.064436927402715630e-03,3.074122811074218517e-03,3.083773268732957484e-03
1.837204837379627495e-03,1.854440588690636337e-03,1.871500905912535642e-03,1.888390679113693656e-03,1.905114490447359877e-03,1.921676790258202393e-03,1.938081971469570071e-03,1.954334078803030353e-03,1.970437099811398959e-03,1.986394707473597768e-03,2.002210508868619045e-03,2.017888001370047972e-03,2.033430525477131125e-03,2.048841266044796466e-03,2.064123285079531335e-03,2.079279494060697151e-03,2.094312762732082871e-03,2.109225867965221126e-03,2.124021504006643087e-03,2.138702235257739642e-03,2.153270528286220422e-03,2.167728705299731221e-03,2.182079151486331688e-03,2.196323958800287888e-03,2.210465372184727915e-03,2.224505453127846328e-03,2.238446196326049874e-03,2.252289507599172964e-03,2.266037332435468302e-03,2.279691415792382218e-03,2.293253592666934931e-03,2.306725459707203649e-03,2.320108785738392732e-03,2.333405141992668692e-03,2.346616048676416350e-03,2.359743031809424102e-03,2.372787592187905383e-03,2.385751122525151240e-03,2.398635060383924513e-03,2.411440689291548690e-03,2.424169351813222541e-03,2.436822311780107754e-03,2.449400837397820371e-03,2.461906092419984243e-03,2.474339305173954562e-03,2.486701595017258570e-03,2.498994024551137207e-03,2.511217799400112995e-03,2.523373856434400590e-03,2.535463338599411916e-03,2.547487168868039532e-03,2.559446378759894919e-03,2.571341936790584332e-03,2.583174718036010137e-03,2.594945710323232936e-03,2.606655743373558713e-03,2.618305755816615048e-03,2.629896520858877786e-03,2.641428930965454818e-03,2.652903794544755802e-03,2.664321881960303277e-03,2.675684004077613903e-03,2.686990902751391214e-03,2.698243281536561768e-03,2.709441924721992054e-03,2.720587498561027971e-03,2.731680721416242501e-03,2.742722301976206149e-03,2.753712812925748592e-03,2.764652999496208709e-03,2.775543470156021427e-03,2.786384842633142771e-03,2.797177756915721590e-03,2.807922795194973259e-03,2.818620535426174731e-03,2.829271596454507702e-03,2.839876499426163044e-03,2.850435785525961239e-03,2.860950039282325347e-03,2.871419758827005193e-03,2.881845456351427200e-03,2.892227652504184184e-03,2.902566871911145801e-03,2.912863555959342276e-03,2.923118263667833817e-03,2.933331441566643886e-03,2.943503528119648365e-03,2.953635028888436809e-03,2.963726367704558502e-03,2.973777990871440818e-03,2.983790308228477951e-03,2.993763743816126293e-03,3.003698725702907881e-03,3.013595618055429741e-03,3.023454869409615553e-03,3.033276824900137027e-03,3.043061902919143649e-03,3.052810422806861122e-03,3.062522802038677040e-03,3.072199416848766726e-03,3.081840632691774159e-03
1.840853613857983476e-03,1.858122626746392227e-03,1.875215686305196439e-03,1.892137696596021650e-03,1.908893251990136271e-03,1.925486813610898613e-03,1.941922786742008786e-03,1.958205227517283847e-03,1.974338134060618036e-03,1.990325188926485821e-03,2.006170010778988207e-03,2.021876106247180033e-03,2.037446825215442035e-03,2.052885362061186107e-03,2.068194786754583986e-03,2.083378020342448091e-03,2.098437939398557946e-03,2.113377329180203979e-03,2.128198891436644102e-03,2.142905197152473670e-03,2.157498720071976319e-03,2.171981790590356547e-03,2.186356798912738458e-03,2.200625844352641948e-03,2.214791178175249103e-03,2.228854867692004783e-03,2.242818913891304802e-03,2.256685228951489739e-03,2.270455763510743127e-03,2.284132268399946715e-03,2.297716583664142186e-03,2.311210311867541948e-03,2.324615226743431684e-03,2.337932904395333827e-03,2.351164870195549504e-03,2.364312654800894420e-03,2.377377764059736449e-03,2.390361594491569389e-03,2.403265588468860795e-03,2.416091033904827715e-03,2.428839277819930167e-03,2.441511587429620080e-03,2.454109236329366558e-03,2.466633390890734037e-03,2.479085284019511264e-03,2.491466038494005199e-03,2.503776721334190821e-03,2.516018540357926013e-03,2.528192437285065215e-03,2.540299557515893897e-03,2.552340827805088096e-03,2.564317282909350012e-03,2.576229894004082328e-03,2.588079539801709048e-03,2.599867211383023128e-03,2.611593741093432008e-03,2.623260070575524246e-03,2.634866975780517182e-03,2.646415352366993708e-03,2.657906010946350841e-03,2.669339724807057862e-03,2.680717307800502963e-03,2.692039503306718155e-03,2.703307018277761528e-03,2.714520639334832685e-03,2.725681034756658253e-03,2.736788925489073813e-03,2.747845022086543160e-03,2.758849900333879782e-03,2.769804307367094726e-03,2.780708852772761485e-03,2.791564157768408432e-03,2.802370863415693317e-03,2.813129555129225724e-03,2.823840811885577201e-03,2.834505255236494450e-03,2.845123407700400966e-03,2.855695812406019302e-03,2.866223056247759263e-03,2.876705638592645577e-03,2.887144073647347677e-03,2.897538883771080039e-03,2.907890595241870765e-03,2.918199651079169538e-03,2.928466612376901586e-03,2.938691926237552154e-03,2.948876033476570922e-03,2.959019441248816364e-03,2.969122574333758324e-03,2.979185881225835872e-03,2.989209772969016101e-03,2.999194674857894559e-03,3.009141016881659164e-03,3.019049164254432750e-03,3.028919566807437933e-03,3.038752571650627475e-03,3.048548598121959396e-03,3.058307967250664672e-03,3.068031097792362025e-03,3.077718367363320006e-03,3.087370142522597762e-03
1.843720960890830743e-03,1.861013514301832362e-03,1.878129687954615450e-03,1.895074398920688647e-03,1.911852253799733092e-03,1.928467727266000575e-03,1.944925235602485564e-03,1.961228848094323692e-03,1.977382573046930405e-03,1.993390104055959428e-03,2.009255069450108146e-03,2.024980986561386847e-03,2.040571213171507494e-03,2.056028954083061796e-03,2.071357286469548836e-03,2.086559140870166643e-03,2.101637401027193174e-03,2.116594860166103129e-03,2.131434227324174001e-03,2.146158080165596824e-03,2.160768900325668162e-03,2.175269023407462674e-03,2.189660847399924493e-03,2.203946477009970182e-03,2.218128169215957853e-03,2.232207997600150432e-03,2.246187968554208807e-03,2.260069999988852541e-03,2.273856047466985952e-03,2.287547867628482966e-03,2.301147304684233487e-03,2.314655966543560130e-03,2.328075631629455099e-03,2.341407880430398502e-03,2.354654242591517916e-03,2.367816253305355442e-03,2.380895421494843428e-03,2.393893148487372374e-03,2.406810880302438695e-03,2.419649908356121936e-03,2.432411583437822135e-03,2.445097175753988862e-03,2.457707962539835544e-03,2.470245113408476439e-03,2.482709864393257970e-03,2.495103341091310396e-03,2.507426613867009841e-03,2.519680892567976831e-03,2.531867123042811328e-03,2.543986452208724710e-03,2.556039810748178195e-03,2.568028234939733444e-03,2.579952698990596247e-03,2.591814084222845288e-03,2.603613383714959394e-03,2.615351432420783776e-03,2.627029174408662768e-03,2.638647387611599976e-03,2.650206969761070494e-03,2.661708733727295110e-03,2.673153454720862687e-03,2.684541948847382533e-03,2.695874960886962025e-03,2.707153200529069815e-03,2.718377455679944852e-03,2.729548396363218766e-03,2.740666745619162008e-03,2.751733215688838014e-03,2.762748383670506590e-03,2.773712998564555055e-03,2.784627671378387802e-03,2.795493024886066755e-03,2.806309701492170228e-03,2.817078288574536866e-03,2.827799365857606995e-03,2.838473556688306774e-03,2.849101384981715928e-03,2.859683395087314443e-03,2.870220175569220336e-03,2.880712226367557194e-03,2.891160063231546125e-03,2.901564210025355320e-03,2.911925193768084581e-03,2.922243459185578165e-03,2.932519568075364277e-03,2.942753968928405166e-03,2.952947103493676773e-03,2.963099480220765785e-03,2.973211525188473349e-03,2.983283686844501181e-03,2.993316378203155197e-03,3.003310025792276655e-03,3.013265059875541371e-03,3.023181847025167238e-03,3.033060838004560892e-03,3.042902380119789051e-03,3.052706894519361877e-03,3.062474701972856071e-03,3.072206223275933835e-03,3.081901835984487102e-03,3.091561907271488888e-03
1.840103209148881858e-03,1.857361651185616145e-03,1.874444061243210656e-03,1.891355350112749068e-03,1.908100116292164080e-03,1.924682827400551761e-03,1.941107894518002714e-03,1.957379380074008267e-03,1.973501285916164343e-03,1.989477301096630180e-03,2.005311048063306446e-03,2.021006039884371084e-03,2.036565628960618993e-03,2.051993015425790205e-03,2.067291271730757000e-03,2.082463323375830563e-03,2.097512049555496152e-03,2.112440239543261246e-03,2.127250596437548023e-03,2.141945695248746295e-03,2.156528012770352054e-03,2.170999879669993811e-03,2.185363691705481583e-03,2.199621548142665067e-03,2.213775703096370479e-03,2.227828226146049643e-03,2.241781120342467744e-03,2.255636298895951491e-03,2.269395715179242656e-03,2.283061122070972979e-03,2.296634359967691160e-03,2.310117034659775904e-03,2.323510920059313443e-03,2.336817594142860492e-03,2.350038583426838999e-03,2.363175419731420972e-03,2.376229609958857830e-03,2.389202552132213206e-03,2.402095689162049835e-03,2.414910309775739495e-03,2.427647762525339536e-03,2.440309314748577776e-03,2.452896241608700043e-03,2.465409708915681369e-03,2.477850951637364588e-03,2.490221092580630589e-03,2.502521199497652945e-03,2.514752480099754529e-03,2.526915877947427235e-03,2.539012537812340882e-03,2.551043387755060499e-03,2.563009462696196668e-03,2.574911734129952615e-03,2.586751081405430121e-03,2.598528495365771095e-03,2.610244809278926270e-03,2.621900965512801579e-03,2.633497739024174590e-03,2.645036026811002118e-03,2.656516639306861181e-03,2.667940349587210463e-03,2.679307972795121496e-03,2.690620251438844909e-03,2.701877893547954476e-03,2.713081684995809206e-03,2.724232295281220958e-03,2.735330444677600524e-03,2.746376844304751572e-03,2.757372069896788999e-03,2.768316868885154630e-03,2.779211850398603714e-03,2.790057635801748356e-03,2.800854866389918766e-03,2.811604127973880290e-03,2.822305998393952360e-03,2.832961100108223086e-03,2.843569955287093571e-03,2.854133107191451045e-03,2.864651143006855232e-03,2.875124561018323546e-03,2.885553876672812372e-03,2.895939611670191646e-03,2.906282291553653231e-03,2.916582360842158266e-03,2.926840378986713970e-03,2.937056794189711779e-03,2.947232046636489959e-03,2.957366643755834999e-03,2.967461010319001526e-03,2.977515593590904751e-03,2.987530805842776149e-03,2.997507071935889920e-03,3.007444821355864141e-03,3.017344420140284037e-03,3.027206317184856672e-03,3.037030859355030303e-03,3.046818466636257595e-03,3.056569459003499138e-03,3.066284256486483378e-03,3.075963235660215869e-03,3.085606763021361658e-03
1.842219565675378475e-03,1.859492617229721676e-03,1.876589403401505030e-03,1.893514842177766765e-03,1.910273538485361645e-03,1.926869966417532913e-03,1.943308542227563341e-03,1.959593334305284769e-03,1.975728350628983259e-03,1.991717285103202385e-03,2.007563766328235647e-03,2.023271311641143978e-03,2.038843278228231505e-03,2.054282870170004351e-03,2.069593165232747837e-03,2.084777092985362797e-03,2.099837535894826576e-03,2.114777287661471442e-03,2.129599055072164526e-03,2.144305416599204348e-03,2.158898852852301608e-03,2.173381697674351722e-03,2.187756349336552209e-03,2.202024910146844084e-03,2.216189637159385502e-03,2.230252603438976581e-03,2.244215813225480371e-03,2.258081183123766475e-03,2.271850669146033026e-03,2.285526025617618667e-03,2.299109096281180212e-03,2.312601489170503215e-03,2.326004979411588729e-03,2.339321148632930291e-03,2.352551524325695309e-03,2.365697640611952746e-03,2.378761006734912177e-03,2.391743023050321194e-03,2.404645132794691002e-03,2.417468628334780781e-03,2.430214858759183975e-03,2.442885093729465704e-03,2.455480609345207874e-03,2.468002573804173837e-03,2.480452223306266017e-03,2.492830681858855101e-03,2.505139019287863384e-03,2.517378444454751452e-03,2.529549902962033130e-03,2.541654539707625341e-03,2.553693284871972474e-03,2.565667174614264662e-03,2.577577182151319368e-03,2.589424187426887271e-03,2.601209182861653497e-03,2.612933003036598759e-03,2.624596591187324662e-03,2.636200723938413558e-03,2.647746298874486225e-03,2.659234127525998345e-03,2.670664984445125789e-03,2.682039685664199674e-03,2.693358974301622751e-03,2.704623559724634446e-03,2.715834229017527468e-03,2.726991652406659736e-03,2.738096550616533464e-03,2.749149636153155538e-03,2.760151485537932093e-03,2.771102847124433215e-03,2.782004330352651298e-03,2.792856558274645074e-03,2.803660172238373223e-03,2.814415759468670043e-03,2.825123897670641076e-03,2.835785211712986940e-03,2.846400222612580945e-03,2.856969475502540556e-03,2.867493558072623742e-03,2.877972969378669258e-03,2.888408225400384850e-03,2.898799848668341846e-03,2.909148365861705804e-03,2.919454221424212445e-03,2.929717975808758968e-03,2.939940077941646888e-03,2.950120968552680419e-03,2.960261155537602384e-03,2.970361064317648351e-03,2.980421142939932485e-03,2.990441804191941270e-03,3.000423473656388743e-03,3.010366581109627428e-03,3.020271493423695285e-03,3.030138660035092048e-03,3.039968428408896563e-03,3.049761219014571461e-03,3.059517352107117213e-03,3.069237248871853948e-03,3.078921285532148795e-03,3.088569829821897605e-03
1.837706215231023690e-03,1.854951322327369522e-03,1.872020679382568930e-03,1.888919185472151714e-03,1.905651427600323165e-03,1.922221864439263659e-03,1.938634895818441622e-03,1.954894576437741279e-03,1.971004898656445424e-03,1.986969544183647685e-03,2.002792128274870527e-03,2.018476156050521848e-03,2.034024973329179569e-03,2.049441772538500989e-03,2.064729621087331261e-03,2.079891437556597236e-03,2.094930095363916039e-03,2.109848378687147717e-03,2.124648984197041388e-03,2.139334482438976903e-03,2.153907345402507421e-03,2.168369898405448411e-03,2.182724532329198986e-03,2.196973341686106126e-03,2.211118576128258580e-03,2.225162301508499738e-03,2.239106516478141760e-03,2.252953129567168873e-03,2.266704092140045187e-03,2.280361151962056934e-03,2.293926147041500455e-03,2.307400679394820599e-03,2.320786519948331381e-03,2.334085244347346242e-03,2.347298374722311606e-03,2.360427441318990044e-03,2.373473947830027214e-03,2.386439290799614171e-03,2.399324908186239308e-03,2.412132088570414015e-03,2.424862177072876612e-03,2.437516438867309929e-03,2.450096146529295773e-03,2.462602464247566972e-03,2.475036624689228200e-03,2.487399748223362121e-03,2.499692901360117160e-03,2.511917289306908520e-03,2.524073854819420485e-03,2.536163739171838453e-03,2.548187869827164224e-03,2.560147280043238195e-03,2.572042939959722115e-03,2.583875726515296942e-03,2.595646630172381356e-03,2.607356481926223230e-03,2.619006222854360945e-03,2.630596627143458495e-03,2.642128590005161579e-03,2.653602920119707120e-03,2.665020390279279529e-03,2.676381814049987821e-03,2.687687932410668442e-03,2.698939452368879360e-03,2.710137159652705602e-03,2.721281721893438130e-03,2.732373857808292027e-03,2.743414278285927731e-03,2.754403558093365244e-03,2.765342442945237407e-03,2.776231541543296415e-03,2.787071474405148751e-03,2.797862881144667999e-03,2.808606348142590227e-03,2.819302451190135693e-03,2.829951812718469600e-03,2.840554953656082831e-03,2.851112416714683857e-03,2.861624787941767934e-03,2.872092565387558954e-03,2.882516264062826624e-03,2.892896404125449954e-03,2.903233511744265742e-03,2.913528030009829121e-03,2.923780517338027407e-03,2.933991422098959460e-03,2.944161183804253328e-03,2.954290308830327672e-03,2.964379221568125451e-03,2.974428368751325363e-03,2.984438162323969218e-03,2.994409026597345379e-03,3.004341390263993213e-03,3.014235619648510112e-03,3.024092162304424167e-03,3.033911365459388259e-03,3.043693648468266157e-03,3.053439331401685414e-03,3.063148833287169647e-03,3.072822530413026661e-03,3.082460789191326846e-03
